PNPRE,SHSA,WCMAX,DPMRC,WLV,WLL,HUMR,DPMR,HUMI,WULI,LNCMIN,WRB,FOAC,CREMRI,WINPUT,WRT,NINPN,TTCAN,LNCI,NPL,CO2A,RMRE,DCST,DCSR,DCSS,IR3A,LAT,NSWI,TLAI,WUL,TSN,CRTI,IR2T,CRTD,DECRPM,DECRPN,TSW,RFIR,NLVI,HTMX,HUM,RPMR,NLVD,RPMI,LITN,FMIN,FNN6T,DAPAR,LITC,IFSH,EAJMAX,IR5A,STTIME,NCHK,DRPM,COEFT,BLD,IR5T,COEFR,k,DCDT,DCDS,FNA4T,FNN8,IR2A,FNN2,FNN3,FNN1,FNN6,FNN7,FNN4,FNN5,FT,MINNUL,STEMNC,DOY,CTOT,FM,MDN,RRMUL,FCLV,DDTR,TPCAN,RNRT,RWRT,RHUM,FCRVR,FCRVS,DFS,NRES,WCLL,INSP,SEEDNC,NINPA,SC,TMIN,RNNLL,CSST,FNA7T,PSEN,KCRN,TOC,DPN,DPM,DAVTMP,LVDS,FNN2T,ONC,LS,NNLLI,RAIN,WCI,CFO,SLNT,NITRUL,BHC,DENIUL,PPCAN,SLNB,CFV,FVPD,PNC,RESCO2,EPSP,RSS,APCANN,CLVI,SHSAN,CLVD,APCANS,CCFIX,RMUL,RMUN,NNLL,RMUA,RX,RD,RG,RA,RM,RN,RMUS,LNLV,RTNLV,NMINER,TNLV,LAI,MDNUL,RHT,LEGUME,RPNI,FMLL,MTDR,MTDV,TMMX,IR4A,ASSA,RDMX,TMMN,PESOIL,MINAUL,IR4T,NNUL,NLV,IR3T,NRTD,FNA3T,RMLD,NRTI,FLWCS,FLWCT,WSH,CSO,CSH,EG,DLAI,LWIDTH,SEEDW,MDNLL,FFAT,DAYL,RBIO,DPMR0,TIME,TBD,FCSO,BIOI,IR1T,RDPN,TNUPT,RDPM,NBK,TAVSS,DDLP,RCLV,FCSH,RDCDTP,RDCDTR,RMN,ESDI,LNC,LAYNA,MINALL,AESOIL,LAYNN,HNCCR,NDEM,CLV,FNA1T,KN,KL,KR,KW,FNN7T,RNDEMP,NCR,RPMRC,CCHK,RNCMIN,DS,BIO,RNALL,RPM,RPN,RESTOT,SLP,NTOT,LEAUL,SLN,SLA,RNST,RNREOE,RNREOF,RCSO,RPMR0,RNSO,NRT,SINLD,NSUPNS,FCSST,WN,RNRES,RSFNA,RWUG,RWUL,FNN8T,FPRO,FCAR,IR7A,NAI,WLLI,FNA6T,IR7T,SLNBC,SLNBI,FNN3T
0.7,  nan,0.35,10,  nan,38.26,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.05981,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,37,  nan,1.06628,15,  nan,  nan,  nan,  nan,1.7,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,134,  nan,1,  nan,  nan,  nan,13738000,  nan,0,  nan,  nan,0,  nan,25,  nan,0.26973,-2,0.04625,0,1342.89392,10.4,  nan,  nan,65,0,0.03994,7193,  nan,  nan,15.938,  nan,15,0,0,2.41172,1.7,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.187714286,  nan,0,1,36.93,1,23.0889,34.7627,13.2,0,  nan,100,5.4,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,10.9875,0.35,  nan,0.025,0.2148,  nan,0.02,15.28218,  nan,10,134,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,15.78721,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00452,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.49156,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.24578,0,  nan,3.6,  nan,0,0,1.8,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,37.58,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.05983,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,39.54,  nan,1.06628,15,  nan,  nan,  nan,  nan,1,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,135,  nan,1,  nan,  nan,  nan,18317000,  nan,0,  nan,  nan,0,  nan,26,  nan,0.26973,-2,0.04625,0,1342.24109,8.9,  nan,  nan,65,0,0.03994,7193,  nan,  nan,16.639,  nan,15,0,0,2.41172,1,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.194285714,  nan,0,1,36.93,1,23.0889,34.7627,14.8,0,  nan,100,3.9,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,11.0778125,0.35,  nan,0.025,0.2148,  nan,0.02,15.33396,  nan,10,135,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,15.8415,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00449,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.50892,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.24905,0,  nan,1.3,  nan,0,0,1.1,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,39.62,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.05984,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,39.54,  nan,1.06628,15,  nan,  nan,  nan,  nan,0,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,136,  nan,1,  nan,  nan,  nan,23501000,  nan,0,  nan,  nan,0,  nan,27,  nan,0.26973,-2,0.04625,0,1341.5957,6,  nan,  nan,65,0,0.03994,7193,  nan,  nan,17.502,  nan,15,0,0,2.41172,0,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.200857143,  nan,0,1,36.93,1,23.0889,34.7627,17.2,0,  nan,100,1,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,11.168125,0.35,  nan,0.025,0.2148,  nan,0.02,15.38495,  nan,10,136,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,15.89501,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00446,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.52568,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.25224,0,  nan,2,  nan,0,0,0.1,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,40.3,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.05985,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,38.86,  nan,1.06628,15,  nan,  nan,  nan,  nan,2.1,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,137,  nan,1,  nan,  nan,  nan,12874000,  nan,0,  nan,  nan,0,  nan,28,  nan,0.26973,-2,0.04625,0,1340.95776,15.4,  nan,  nan,65,0,0.03994,7193,  nan,  nan,21.08,  nan,15,0,0,2.41172,2.1,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.207428571,  nan,0,1,36.93,1,23.0889,34.7627,18.4,0,  nan,100,10.4,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,11.2584375,0.35,  nan,0.025,0.2148,  nan,0.02,15.43512,  nan,10,137,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,15.94771,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00442,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.54905,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.25536,0,  nan,2.7,  nan,0,0,2.2,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,39.96,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.05986,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,37.92,  nan,1.06628,15,  nan,  nan,  nan,  nan,4.5,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,138,  nan,1,  nan,  nan,  nan,12182000,  nan,0,  nan,  nan,0,  nan,29,  nan,0.26973,-2,0.04625,0,1340.32764,16.5,  nan,  nan,65,0,0.03994,7193,  nan,  nan,21.186,  nan,15,0,0,2.41172,4.5,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.214,  nan,0,1,36.93,1,23.0889,34.7627,18.1,0,  nan,100,11.5,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,11.34875,0.35,  nan,0.025,0.2148,  nan,0.02,15.48444,  nan,10,138,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,15.99956,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00437,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.57293,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.2584,0,  nan,3.5,  nan,0,0,4.6,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,39.45,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.05987,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,37.58,  nan,1.06628,15,  nan,  nan,  nan,  nan,7.4,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,139,  nan,1,  nan,  nan,  nan,7171000,  nan,0,  nan,  nan,0,  nan,30,  nan,0.26973,-2,0.04625,0,1339.70532,15.4,  nan,  nan,65,0,0.03994,7193,  nan,  nan,18.808,  nan,15,0,0,2.41172,7.4,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.220571429,  nan,0,1,36.93,1,23.0889,34.7627,15.2,0,  nan,100,10.4,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,11.4390625,0.35,  nan,0.025,0.2148,  nan,0.02,15.53287,  nan,10,139,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.05052,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00434,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.59473,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.26136,0,  nan,3.3,  nan,0,0,7.5,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,38.94,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.05988,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,36.56,  nan,1.06628,15,  nan,  nan,  nan,  nan,5.2,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,140,  nan,1,  nan,  nan,  nan,14861000,  nan,0,  nan,  nan,0,  nan,31,  nan,0.26973,-2,0.04625,0,1339.09106,14.1,  nan,  nan,65,0,0.03994,7193,  nan,  nan,18.36,  nan,15,0,0,2.41172,5.2,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.227142857,  nan,0,1,36.93,1,23.0889,34.7627,15.1,0,  nan,100,9.1,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,11.529375,0.35,  nan,0.025,0.2148,  nan,0.02,15.58038,  nan,10,140,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.10057,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.0043,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.61568,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.26425,0,  nan,5.7,  nan,0,0,5.3,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,38.6,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.05989,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,33.84,  nan,1.06628,15,  nan,  nan,  nan,  nan,4.7,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,141,  nan,1,  nan,  nan,  nan,13133000,  nan,0,  nan,  nan,0,  nan,32,  nan,0.26973,-2,0.04625,0,1338.48523,14.7,  nan,  nan,65,0,0.03994,7193,  nan,  nan,19.457,  nan,15,0,0,2.41172,4.7,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.233714286,  nan,0,1,36.93,1,23.0889,34.7627,16.4,0,  nan,100,9.7,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,11.6196875,0.35,  nan,0.025,0.2148,  nan,0.02,15.62695,  nan,10,141,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.14966,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00426,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.63768,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.26706,0,  nan,3.6,  nan,0,0,4.8,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,37.92,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.0599,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,33.33,  nan,1.06628,15,  nan,  nan,  nan,  nan,4.6,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,142,  nan,1,  nan,  nan,  nan,4061000,  nan,0,  nan,  nan,0,  nan,33,  nan,0.26973,-2,0.04625,0,1337.8877,15.8,  nan,  nan,65,0,0.03994,7193,  nan,  nan,19.563,  nan,15,0,0,2.41172,4.6,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.240285714,  nan,0,1,36.93,1,23.0889,34.7627,16.1,0,  nan,100,10.8,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,11.71,0.35,  nan,0.025,0.2148,  nan,0.02,15.67253,  nan,10,142,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.19775,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00422,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.6602,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.26979,0,  nan,3.5,  nan,0,0,4.7,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,37.33,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.05992,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,32.14,  nan,1.06628,15,  nan,  nan,  nan,  nan,13.4,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,143,  nan,1,  nan,  nan,  nan,6221000,  nan,0,  nan,  nan,0,  nan,34,  nan,0.26973,-2,0.04625,0,1337.29883,16.8,  nan,  nan,65,0,0.03994,7193,  nan,  nan,18.788,  nan,15,0,0,2.41172,13.4,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.246857143,  nan,0,1,36.93,1,23.0889,34.7627,14.6,0,  nan,100,11.8,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,13.32538462,0.35,  nan,0.025,0.2148,  nan,0.02,15.71708,  nan,10,143,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.24481,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00419,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.68252,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.27244,0,  nan,3.8,  nan,0,0,6.16471,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,36.9,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.05993,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,31.46,  nan,1.06628,15,  nan,  nan,  nan,  nan,7,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,144,  nan,1,  nan,  nan,  nan,3542000,  nan,0,  nan,  nan,0,  nan,35,  nan,0.2844,-2,0.04625,0,1336.71875,16.6,  nan,  nan,65,0,0.03994,7193,  nan,  nan,19.937,  nan,15,0,0,2.41172,7,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.253428571,  nan,0,1,36.93,1,23.0889,34.7627,16.3,0,  nan,100,11.6,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,14.94076923,0.35,  nan,0.025,0.2148,  nan,0.02,15.76059,  nan,10,144,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.2908,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00415,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.70561,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.27501,0,  nan,1,  nan,0,0,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,36.56,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.05994,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,31.12,  nan,1.06628,15,  nan,  nan,  nan,  nan,1.1,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,145,  nan,1,  nan,  nan,  nan,11837000,  nan,0,  nan,  nan,0,  nan,36,  nan,0.2986,-2,0.04625,0,1336.14771,12.9,  nan,  nan,65,0,0.03994,7193,  nan,  nan,18.012,  nan,15,0,0,2.41172,1.1,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.26,  nan,0,1,36.93,1,23.0889,34.7627,15.1,0,  nan,100,7.9,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,16.55615385,0.35,  nan,0.025,0.2148,  nan,0.02,15.80301,  nan,10,145,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.33568,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00411,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.72579,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.2775,0,  nan,2.8,  nan,0,0,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,36.9,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.05995,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,33.5,  nan,1.06628,15,  nan,  nan,  nan,  nan,0,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,146,  nan,1,  nan,  nan,  nan,25488000,  nan,0,  nan,  nan,0,  nan,37,  nan,0.301,-2,0.04625,0,1335.58582,10.5,  nan,  nan,65,0,0.03994,7193,  nan,  nan,21.008,  nan,15,0,0,2.41172,0,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.279090909,  nan,0,1,36.93,1,23.0889,34.7627,20.3,0,  nan,100,5.5,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,18.17153846,0.35,  nan,0.025,0.2148,  nan,0.02,15.8443,  nan,10,146,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.3794,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00408,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.74696,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.2799,0,  nan,1.4,  nan,0,0,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,36.65,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.05996,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,32.48,  nan,1.06628,15,  nan,  nan,  nan,  nan,0,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,0,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,147,  nan,1,  nan,  nan,  nan,21600000,  nan,0,  nan,  nan,0,  nan,38,  nan,0.3012,-2,0.04625,0,1335.0332,11.9,  nan,  nan,65,0,0.03994,7193,  nan,  nan,22.692,  nan,15,0,0,2.41172,0,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,0.298181818,  nan,0,1,36.93,1,23.0889,34.7627,22.1,0,  nan,100,6.9,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,0,  nan,  nan,  nan,19.78692308,0.35,  nan,0.025,0.2148,  nan,0.02,15.88443,  nan,10,147,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.42193,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00404,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,0.76962,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,  nan,  nan,0.3,  nan,0,0.28222,0,  nan,1.4,  nan,0,0,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
